cluster_number,day_of_week,month_of_year,department_id,demand,meand_demand,std_demand
1602,6,0,7,38,61.33333333,36.81666289
1602,6,0,7,29,61.33333333,36.81666289
1602,6,0,7,35,61.33333333,36.81666289
1602,6,0,7,54,61.33333333,36.81666289
1602,6,0,7,91,61.33333333,36.81666289
1603,6,0,8,59,49.625,30.86346661
1603,6,0,8,12,49.625,30.86346661
1603,6,0,8,16,49.625,30.86346661
1603,6,0,8,43,49.625,30.86346661
1603,6,0,8,93,49.625,30.86346661
1603,6,0,8,91,49.625,30.86346661
1603,6,0,8,30,49.625,30.86346661
1603,6,0,8,53,49.625,30.86346661
1604,6,0,9,50,108.1428571,65.39477189
1604,6,0,9,72,108.1428571,65.39477189
1604,6,0,9,199,108.1428571,65.39477189
1604,6,0,9,147,108.1428571,65.39477189
1604,6,0,9,28,108.1428571,65.39477189
1604,6,0,9,174,108.1428571,65.39477189
1604,6,0,9,87,108.1428571,65.39477189
1605,6,1,10,100,150.4,108.5532128
1605,6,1,10,305,150.4,108.5532128
1605,6,1,10,219,150.4,108.5532128
1605,6,1,10,41,150.4,108.5532128
1605,6,1,10,87,150.4,108.5532128
1606,6,1,11,84,114.4,79.45627729
1606,6,1,11,135,114.4,79.45627729
1606,6,1,11,242,114.4,79.45627729
1606,6,1,11,74,114.4,79.45627729
1606,6,1,11,37,114.4,79.45627729
1607,6,1,12,85,80.66666667,21.82506205
1607,6,1,12,100,80.66666667,21.82506205
1607,6,1,12,57,80.66666667,21.82506205
1608,6,1,13,16,41.6,24.82539023
1608,6,1,13,66,41.6,24.82539023
1608,6,1,13,45,41.6,24.82539023
1608,6,1,13,16,41.6,24.82539023
1608,6,1,13,65,41.6,24.82539023
1609,6,1,14,21,16,9.38083152
1609,6,1,14,3,16,9.38083152
1609,6,1,14,25,16,9.38083152
1609,6,1,14,17,16,9.38083152
1609,6,1,14,24,16,9.38083152
1609,6,1,14,6,16,9.38083152
1610,6,1,15,50,43.66666667,5.507570547
1610,6,1,15,41,43.66666667,5.507570547
1610,6,1,15,40,43.66666667,5.507570547
1611,6,1,16,38,76.25,31.70042061
1611,6,1,16,63,76.25,31.70042061
1611,6,1,16,107,76.25,31.70042061
1611,6,1,16,97,76.25,31.70042061
1612,6,1,17,12,36.8,20.75331299
1612,6,1,17,31,36.8,20.75331299
1612,6,1,17,28,36.8,20.75331299
1612,6,1,17,67,36.8,20.75331299
1612,6,1,17,46,36.8,20.75331299
1613,6,1,18,93,100.5714286,63.64709248
1613,6,1,18,43,100.5714286,63.64709248
1613,6,1,18,55,100.5714286,63.64709248
1613,6,1,18,24,100.5714286,63.64709248
1613,6,1,18,138,100.5714286,63.64709248
1613,6,1,18,189,100.5714286,63.64709248
1613,6,1,18,162,100.5714286,63.64709248
1614,6,1,19,13,13.33333333,7.505553499
1614,6,1,19,21,13.33333333,7.505553499
1614,6,1,19,6,13.33333333,7.505553499
1615,6,1,2,153,191.3333333,178.612243
1615,6,1,2,35,191.3333333,178.612243
1615,6,1,2,386,191.3333333,178.612243
1616,6,1,20,35,17.4,14.90972837
1616,6,1,20,3,17.4,14.90972837
1616,6,1,20,9,17.4,14.90972837
1616,6,1,20,8,17.4,14.90972837
1616,6,1,20,32,17.4,14.90972837
1617,6,1,21,4,4,0
1618,6,1,22,8,10.16666667,7.521081483
1618,6,1,22,9,10.16666667,7.521081483
1618,6,1,22,9,10.16666667,7.521081483
1618,6,1,22,6,10.16666667,7.521081483
1618,6,1,22,25,10.16666667,7.521081483
1618,6,1,22,4,10.16666667,7.521081483
1619,6,1,23,23,19,8.717797887
1619,6,1,23,9,19,8.717797887
1619,6,1,23,25,19,8.717797887
1620,6,1,3,7,6.5,3.507135583
1620,6,1,3,12,6.5,3.507135583
1620,6,1,3,3,6.5,3.507135583
1620,6,1,3,4,6.5,3.507135583
1620,6,1,3,9,6.5,3.507135583
1620,6,1,3,4,6.5,3.507135583
1621,6,1,4,7,10.66666667,4.041451884
1621,6,1,4,15,10.66666667,4.041451884
1621,6,1,4,10,10.66666667,4.041451884
1622,6,1,5,25,70.66666667,47.60602203
1622,6,1,5,67,70.66666667,47.60602203
1622,6,1,5,120,70.66666667,47.60602203
1623,6,1,6,35,35,18.47971861
1623,6,1,6,12,35,18.47971861
1623,6,1,6,28,35,18.47971861
1623,6,1,6,37,35,18.47971861
1623,6,1,6,63,35,18.47971861
1624,6,1,7,156,84.5,48.85386372
1624,6,1,7,125,84.5,48.85386372
1624,6,1,7,20,84.5,48.85386372
1624,6,1,7,67,84.5,48.85386372
1624,6,1,7,81,84.5,48.85386372
1624,6,1,7,58,84.5,48.85386372
1625,6,1,8,20,61.28571429,34.89849226
1625,6,1,8,115,61.28571429,34.89849226
1625,6,1,8,90,61.28571429,34.89849226
1625,6,1,8,64,61.28571429,34.89849226
1625,6,1,8,37,61.28571429,34.89849226
1625,6,1,8,28,61.28571429,34.89849226
1625,6,1,8,75,61.28571429,34.89849226
1626,6,1,9,77,147.2,77.66401998
1626,6,1,9,86,147.2,77.66401998
1626,6,1,9,119,147.2,77.66401998
1626,6,1,9,196,147.2,77.66401998
1626,6,1,9,258,147.2,77.66401998
1627,6,10,10,80,123,64.96768427
1627,6,10,10,108,123,64.96768427
1627,6,10,10,60,123,64.96768427
1627,6,10,10,202,123,64.96768427
1627,6,10,10,207,123,64.96768427
1627,6,10,10,81,123,64.96768427
1628,6,10,11,100,142.375,68.2828937
1628,6,10,11,183,142.375,68.2828937
1628,6,10,11,233,142.375,68.2828937
1628,6,10,11,164,142.375,68.2828937
1628,6,10,11,110,142.375,68.2828937
1628,6,10,11,58,142.375,68.2828937
1628,6,10,11,67,142.375,68.2828937
1628,6,10,11,224,142.375,68.2828937
1629,6,10,12,45,68.71428571,31.18073276
1629,6,10,12,11,68.71428571,31.18073276
1629,6,10,12,94,68.71428571,31.18073276
1629,6,10,12,79,68.71428571,31.18073276
1629,6,10,12,73,68.71428571,31.18073276
1629,6,10,12,77,68.71428571,31.18073276
1629,6,10,12,102,68.71428571,31.18073276
1630,6,10,13,13,30.75,18.6681547
1630,6,10,13,12,30.75,18.6681547
1630,6,10,13,5,30.75,18.6681547
1630,6,10,13,44,30.75,18.6681547
1630,6,10,13,35,30.75,18.6681547
1630,6,10,13,33,30.75,18.6681547
1630,6,10,13,54,30.75,18.6681547
1630,6,10,13,50,30.75,18.6681547
1631,6,10,14,10,16.14285714,7.057586259
1631,6,10,14,21,16.14285714,7.057586259
1631,6,10,14,4,16.14285714,7.057586259
1631,6,10,14,21,16.14285714,7.057586259
1631,6,10,14,18,16.14285714,7.057586259
1631,6,10,14,24,16.14285714,7.057586259
1631,6,10,14,15,16.14285714,7.057586259
1632,6,10,15,14,33.33333333,17.3973178
1632,6,10,15,58,33.33333333,17.3973178
1632,6,10,15,13,33.33333333,17.3973178
1632,6,10,15,41,33.33333333,17.3973178
1632,6,10,15,41,33.33333333,17.3973178
1632,6,10,15,33,33.33333333,17.3973178
1633,6,10,16,79,71.57142857,35.13240263
1633,6,10,16,32,71.57142857,35.13240263
1633,6,10,16,122,71.57142857,35.13240263
1633,6,10,16,90,71.57142857,35.13240263
1633,6,10,16,58,71.57142857,35.13240263
1633,6,10,16,25,71.57142857,35.13240263
1633,6,10,16,95,71.57142857,35.13240263
1634,6,10,17,33,33.5,15.91944005
1634,6,10,17,45,33.5,15.91944005
1634,6,10,17,58,33.5,15.91944005
1634,6,10,17,42,33.5,15.91944005
1634,6,10,17,38,33.5,15.91944005
1634,6,10,17,27,33.5,15.91944005
1634,6,10,17,9,33.5,15.91944005
1634,6,10,17,16,33.5,15.91944005
1635,6,10,18,69,84.28571429,37.46871711
1635,6,10,18,72,84.28571429,37.46871711
1635,6,10,18,107,84.28571429,37.46871711
1635,6,10,18,48,84.28571429,37.46871711
1635,6,10,18,37,84.28571429,37.46871711
1635,6,10,18,134,84.28571429,37.46871711
1635,6,10,18,123,84.28571429,37.46871711
1636,6,10,19,18,8.5,6.348228099
1636,6,10,19,4,8.5,6.348228099
1636,6,10,19,5,8.5,6.348228099
1636,6,10,19,3,8.5,6.348228099
1636,6,10,19,15,8.5,6.348228099
1636,6,10,19,6,8.5,6.348228099
1637,6,10,2,238,168,63.94193795
1637,6,10,2,91,168,63.94193795
1637,6,10,2,210,168,63.94193795
1637,6,10,2,192,168,63.94193795
1637,6,10,2,256,168,63.94193795
1637,6,10,2,131,168,63.94193795
1637,6,10,2,125,168,63.94193795
1637,6,10,2,101,168,63.94193795
1638,6,10,20,35,14,15.09966887
1638,6,10,20,15,14,15.09966887
1638,6,10,20,3,14,15.09966887
1638,6,10,20,3,14,15.09966887
1639,6,10,21,11,5.142857143,3.184785259
1639,6,10,21,3,5.142857143,3.184785259
1639,6,10,21,3,5.142857143,3.184785259
1639,6,10,21,8,5.142857143,3.184785259
1639,6,10,21,5,5.142857143,3.184785259
1639,6,10,21,3,5.142857143,3.184785259
1639,6,10,21,3,5.142857143,3.184785259
1640,6,10,22,4,7.166666667,8.841191473
1640,6,10,22,25,7.166666667,8.841191473
1640,6,10,22,3,7.166666667,8.841191473
1640,6,10,22,3,7.166666667,8.841191473
1640,6,10,22,6,7.166666667,8.841191473
1640,6,10,22,2,7.166666667,8.841191473
1641,6,10,23,22,28,16.46815108
1641,6,10,23,31,28,16.46815108
1641,6,10,23,49,28,16.46815108
1641,6,10,23,21,28,16.46815108
1641,6,10,23,42,28,16.46815108
1641,6,10,23,3,28,16.46815108
1642,6,10,3,13,10.16666667,5.776388722
1642,6,10,3,3,10.16666667,5.776388722
1642,6,10,3,4,10.16666667,5.776388722
1642,6,10,3,18,10.16666667,5.776388722
1642,6,10,3,13,10.16666667,5.776388722
1642,6,10,3,10,10.16666667,5.776388722
1643,6,10,4,6,12.5,5.972157622
1643,6,10,4,14,12.5,5.972157622
1643,6,10,4,10,12.5,5.972157622
1643,6,10,4,20,12.5,5.972157622
1644,6,10,5,115,101.5714286,35.04215149
1644,6,10,5,83,101.5714286,35.04215149
1644,6,10,5,81,101.5714286,35.04215149
1644,6,10,5,146,101.5714286,35.04215149
1644,6,10,5,141,101.5714286,35.04215149
1644,6,10,5,97,101.5714286,35.04215149
1644,6,10,5,48,101.5714286,35.04215149
1645,6,10,6,39,24,10.64581295
1645,6,10,6,21,24,10.64581295
1645,6,10,6,30,24,10.64581295
1645,6,10,6,30,24,10.64581295
1645,6,10,6,27,24,10.64581295
1645,6,10,6,10,24,10.64581295
1645,6,10,6,11,24,10.64581295
1646,6,10,7,146,90.16666667,52.75383082
1646,6,10,7,56,90.16666667,52.75383082
1646,6,10,7,36,90.16666667,52.75383082
1646,6,10,7,143,90.16666667,52.75383082
1646,6,10,7,37,90.16666667,52.75383082
1646,6,10,7,123,90.16666667,52.75383082
1647,6,10,8,83,54.6,26.27356085
1647,6,10,8,35,54.6,26.27356085
1647,6,10,8,83,54.6,26.27356085
1647,6,10,8,42,54.6,26.27356085
1647,6,10,8,30,54.6,26.27356085
1648,6,10,9,89,134.2857143,46.78929466
1648,6,10,9,86,134.2857143,46.78929466
1648,6,10,9,91,134.2857143,46.78929466
1648,6,10,9,205,134.2857143,46.78929466
1648,6,10,9,156,134.2857143,46.78929466
1648,6,10,9,171,134.2857143,46.78929466
1648,6,10,9,142,134.2857143,46.78929466
1649,6,11,10,184,178.3333333,39.80368492
1649,6,11,10,136,178.3333333,39.80368492
1649,6,11,10,215,178.3333333,39.80368492
1650,6,11,11,54,122.75,46.65743956
1650,6,11,11,140,122.75,46.65743956
1650,6,11,11,158,122.75,46.65743956
1650,6,11,11,139,122.75,46.65743956
1651,6,11,12,53,63.5,17.74823935
1651,6,11,12,84,63.5,17.74823935
1651,6,11,12,45,63.5,17.74823935
1651,6,11,12,72,63.5,17.74823935
1652,6,11,13,44,40.5,20.42057786
1652,6,11,13,68,40.5,20.42057786
1652,6,11,13,26,40.5,20.42057786
1652,6,11,13,24,40.5,20.42057786
1653,6,11,14,15,26.33333333,10.26320288
1653,6,11,14,29,26.33333333,10.26320288
1653,6,11,14,35,26.33333333,10.26320288
1654,6,11,15,15,30.33333333,14.571662
1654,6,11,15,32,30.33333333,14.571662
1654,6,11,15,44,30.33333333,14.571662
1655,6,11,16,66,80.25,15.56438242
1655,6,11,16,71,80.25,15.56438242
1655,6,11,16,83,80.25,15.56438242
1655,6,11,16,101,80.25,15.56438242
1656,6,11,17,48,33.5,11.73314394
1656,6,11,17,23,33.5,11.73314394
1656,6,11,17,38,33.5,11.73314394
1656,6,11,17,25,33.5,11.73314394
1657,6,11,18,104,90.75,22.20172666
1657,6,11,18,105,90.75,22.20172666
1657,6,11,18,58,90.75,22.20172666
1657,6,11,18,96,90.75,22.20172666
1658,6,11,19,8,8.333333333,3.511884584
1658,6,11,19,12,8.333333333,3.511884584
1658,6,11,19,5,8.333333333,3.511884584
1659,6,11,2,230,178.6666667,64.69415223
1659,6,11,2,200,178.6666667,64.69415223
1659,6,11,2,106,178.6666667,64.69415223
1660,6,11,20,22,22.66666667,5.033222957
1660,6,11,20,28,22.66666667,5.033222957
1660,6,11,20,18,22.66666667,5.033222957
1661,6,11,21,2,2.5,0.707106781
1661,6,11,21,3,2.5,0.707106781
1662,6,11,22,3,7.5,6.363961031
1662,6,11,22,12,7.5,6.363961031
1663,6,11,23,26,26,0
1664,6,11,3,7,8.25,2.986078811
1664,6,11,3,9,8.25,2.986078811
1664,6,11,3,5,8.25,2.986078811
1664,6,11,3,12,8.25,2.986078811
1665,6,11,4,4,7.25,2.872281323
1665,6,11,4,7,7.25,2.872281323
1665,6,11,4,7,7.25,2.872281323
1665,6,11,4,11,7.25,2.872281323
1666,6,11,5,93,90.66666667,9.712534856
1666,6,11,5,99,90.66666667,9.712534856
1666,6,11,5,80,90.66666667,9.712534856
1667,6,11,6,35,31.5,9.255628918
1667,6,11,6,43,31.5,9.255628918
1667,6,11,6,24,31.5,9.255628918
1667,6,11,6,24,31.5,9.255628918
1668,6,11,7,114,109,5
1668,6,11,7,109,109,5
1668,6,11,7,104,109,5
1669,6,11,8,56,65.5,13.43502884
1669,6,11,8,75,65.5,13.43502884
1670,6,11,9,196,139.6666667,49.09514572
1670,6,11,9,117,139.6666667,49.09514572
1670,6,11,9,106,139.6666667,49.09514572
1671,6,2,10,35,80.71428571,47.49987469
1671,6,2,10,76,80.71428571,47.49987469
1671,6,2,10,95,80.71428571,47.49987469
1671,6,2,10,163,80.71428571,47.49987469
1671,6,2,10,36,80.71428571,47.49987469
1671,6,2,10,115,80.71428571,47.49987469
1671,6,2,10,45,80.71428571,47.49987469
1672,6,2,11,73,83,63.10309026
1672,6,2,11,193,83,63.10309026
1672,6,2,11,150,83,63.10309026
1672,6,2,11,51,83,63.10309026
1672,6,2,11,46,83,63.10309026
1672,6,2,11,32,83,63.10309026
1672,6,2,11,36,83,63.10309026
1673,6,2,12,45,41,31.11805478
1673,6,2,12,74,41,31.11805478
1673,6,2,12,17,41,31.11805478
1673,6,2,12,19,41,31.11805478
1673,6,2,12,92,41,31.11805478
1673,6,2,12,29,41,31.11805478
1673,6,2,12,11,41,31.11805478
1674,6,2,13,7,19,16.53783541
1674,6,2,13,12,19,16.53783541
1674,6,2,13,43,19,16.53783541
1674,6,2,13,4,19,16.53783541
1674,6,2,13,29,19,16.53783541
1675,6,2,14,13,14.5,12.06233808
1675,6,2,14,38,14.5,12.06233808
1675,6,2,14,4,14.5,12.06233808
1675,6,2,14,10,14.5,12.06233808
1675,6,2,14,14,14.5,12.06233808
1675,6,2,14,8,14.5,12.06233808
1676,6,2,15,9,19,13.45362405
1676,6,2,15,10,19,13.45362405
1676,6,2,15,11,19,13.45362405
1676,6,2,15,11,19,13.45362405
1676,6,2,15,39,19,13.45362405
1676,6,2,15,38,19,13.45362405
1676,6,2,15,15,19,13.45362405
1677,6,2,16,18,55.83333333,51.22271631
1677,6,2,16,18,55.83333333,51.22271631
1677,6,2,16,18,55.83333333,51.22271631
1677,6,2,16,85,55.83333333,51.22271631
1677,6,2,16,145,55.83333333,51.22271631
1677,6,2,16,51,55.83333333,51.22271631
1678,6,2,17,38,25,17.89785834
1678,6,2,17,7,25,17.89785834
1678,6,2,17,45,25,17.89785834
1678,6,2,17,9,25,17.89785834
1678,6,2,17,48,25,17.89785834
1678,6,2,17,13,25,17.89785834
1678,6,2,17,15,25,17.89785834
1679,6,2,18,75,64.75,34.12058449
1679,6,2,18,87,64.75,34.12058449
1679,6,2,18,25,64.75,34.12058449
1679,6,2,18,126,64.75,34.12058449
1679,6,2,18,77,64.75,34.12058449
1679,6,2,18,23,64.75,34.12058449
1679,6,2,18,56,64.75,34.12058449
1679,6,2,18,49,64.75,34.12058449
1680,6,2,19,11,10.5,4.041451884
1680,6,2,19,8,10.5,4.041451884
1680,6,2,19,16,10.5,4.041451884
1680,6,2,19,7,10.5,4.041451884
1681,6,2,2,93,131.8571429,83.75047974
1681,6,2,2,74,131.8571429,83.75047974
1681,6,2,2,275,131.8571429,83.75047974
1681,6,2,2,155,131.8571429,83.75047974
1681,6,2,2,66,131.8571429,83.75047974
1681,6,2,2,53,131.8571429,83.75047974
1681,6,2,2,207,131.8571429,83.75047974
1682,6,2,20,32,12.66666667,11.43095213
1682,6,2,20,21,12.66666667,11.43095213
1682,6,2,20,3,12.66666667,11.43095213
1682,6,2,20,6,12.66666667,11.43095213
1682,6,2,20,5,12.66666667,11.43095213
1682,6,2,20,9,12.66666667,11.43095213
1683,6,2,21,4,7,3
1683,6,2,21,10,7,3
1683,6,2,21,7,7,3
1684,6,2,22,7,7.833333333,4.355073669
1684,6,2,22,6,7.833333333,4.355073669
1684,6,2,22,5,7.833333333,4.355073669
1684,6,2,22,4,7.833333333,4.355073669
1684,6,2,22,9,7.833333333,4.355073669
1684,6,2,22,16,7.833333333,4.355073669
1685,6,2,23,22,10.75,8.180260795
1685,6,2,23,7,10.75,8.180260795
1685,6,2,23,3,10.75,8.180260795
1685,6,2,23,11,10.75,8.180260795
1686,6,2,3,5,6.666666667,3.386246693
1686,6,2,3,7,6.666666667,3.386246693
1686,6,2,3,2,6.666666667,3.386246693
1686,6,2,3,11,6.666666667,3.386246693
1686,6,2,3,10,6.666666667,3.386246693
1686,6,2,3,5,6.666666667,3.386246693
1687,6,2,4,3,7.2,3.898717738
1687,6,2,4,9,7.2,3.898717738
1687,6,2,4,11,7.2,3.898717738
1687,6,2,4,10,7.2,3.898717738
1687,6,2,4,3,7.2,3.898717738
1688,6,2,5,20,59.83333333,43.08789467
1688,6,2,5,37,59.83333333,43.08789467
1688,6,2,5,64,59.83333333,43.08789467
1688,6,2,5,61,59.83333333,43.08789467
1688,6,2,5,36,59.83333333,43.08789467
1688,6,2,5,141,59.83333333,43.08789467
1689,6,2,6,19,11.6,6.655824517
1689,6,2,6,10,11.6,6.655824517
1689,6,2,6,4,11.6,6.655824517
1689,6,2,6,18,11.6,6.655824517
1689,6,2,6,7,11.6,6.655824517
1690,6,2,7,43,49.375,31.41854548
1690,6,2,7,20,49.375,31.41854548
1690,6,2,7,32,49.375,31.41854548
1690,6,2,7,41,49.375,31.41854548
1690,6,2,7,57,49.375,31.41854548
1690,6,2,7,13,49.375,31.41854548
1690,6,2,7,104,49.375,31.41854548
1690,6,2,7,85,49.375,31.41854548
1691,6,2,8,18,36.875,25.79278692
1691,6,2,8,56,36.875,25.79278692
1691,6,2,8,80,36.875,25.79278692
1691,6,2,8,28,36.875,25.79278692
1691,6,2,8,33,36.875,25.79278692
1691,6,2,8,11,36.875,25.79278692
1691,6,2,8,9,36.875,25.79278692
1691,6,2,8,60,36.875,25.79278692
1692,6,2,9,27,66.57142857,38.19623517
1692,6,2,9,142,66.57142857,38.19623517
1692,6,2,9,55,66.57142857,38.19623517
1692,6,2,9,63,66.57142857,38.19623517
1692,6,2,9,47,66.57142857,38.19623517
1692,6,2,9,44,66.57142857,38.19623517
1692,6,2,9,88,66.57142857,38.19623517
1693,6,3,10,47,139.6666667,79.90661216
1693,6,3,10,103,139.6666667,79.90661216
1693,6,3,10,123,139.6666667,79.90661216
1693,6,3,10,137,139.6666667,79.90661216
1693,6,3,10,141,139.6666667,79.90661216
1693,6,3,10,287,139.6666667,79.90661216
1694,6,3,11,39,121.375,69.0340237
1694,6,3,11,93,121.375,69.0340237
1694,6,3,11,116,121.375,69.0340237
1694,6,3,11,97,121.375,69.0340237
1694,6,3,11,136,121.375,69.0340237
1694,6,3,11,52,121.375,69.0340237
1694,6,3,11,196,121.375,69.0340237
1694,6,3,11,242,121.375,69.0340237
1695,6,3,12,30,52.28571429,29.79213703
1695,6,3,12,14,52.28571429,29.79213703
1695,6,3,12,60,52.28571429,29.79213703
1695,6,3,12,65,52.28571429,29.79213703
1695,6,3,12,24,52.28571429,29.79213703
1695,6,3,12,87,52.28571429,29.79213703
1695,6,3,12,86,52.28571429,29.79213703
1696,6,3,13,40,38.14285714,25.21526371
1696,6,3,13,22,38.14285714,25.21526371
1696,6,3,13,87,38.14285714,25.21526371
1696,6,3,13,39,38.14285714,25.21526371
1696,6,3,13,11,38.14285714,25.21526371
1696,6,3,13,20,38.14285714,25.21526371
1696,6,3,13,48,38.14285714,25.21526371
1697,6,3,14,5,14.5,9.268225289
1697,6,3,14,7,14.5,9.268225289
1697,6,3,14,11,14.5,9.268225289
1697,6,3,14,12,14.5,9.268225289
1697,6,3,14,26,14.5,9.268225289
1697,6,3,14,26,14.5,9.268225289
1698,6,3,15,38,20.33333333,11.69045194
1698,6,3,15,29,20.33333333,11.69045194
1698,6,3,15,23,20.33333333,11.69045194
1698,6,3,15,13,20.33333333,11.69045194
1698,6,3,15,10,20.33333333,11.69045194
1698,6,3,15,9,20.33333333,11.69045194
1699,6,3,16,31,58.2,17.46997424
1699,6,3,16,75,58.2,17.46997424
1699,6,3,16,61,58.2,17.46997424
1699,6,3,16,53,58.2,17.46997424
1699,6,3,16,71,58.2,17.46997424
1700,6,3,17,31,37.6,19.71801207
1700,6,3,17,13,37.6,19.71801207
1700,6,3,17,67,37.6,19.71801207
1700,6,3,17,34,37.6,19.71801207
1700,6,3,17,43,37.6,19.71801207
1701,6,3,18,101,89.28571429,49.49314527
1701,6,3,18,78,89.28571429,49.49314527
1701,6,3,18,33,89.28571429,49.49314527
1701,6,3,18,125,89.28571429,49.49314527
1701,6,3,18,169,89.28571429,49.49314527
1701,6,3,18,90,89.28571429,49.49314527
1701,6,3,18,29,89.28571429,49.49314527
1702,6,3,19,13,11,8.366600265
1702,6,3,19,13,11,8.366600265
1702,6,3,19,3,11,8.366600265
1702,6,3,19,3,11,8.366600265
1702,6,3,19,23,11,8.366600265
1703,6,3,2,127,170.8571429,116.6639455
1703,6,3,2,241,170.8571429,116.6639455
1703,6,3,2,193,170.8571429,116.6639455
1703,6,3,2,64,170.8571429,116.6639455
1703,6,3,2,158,170.8571429,116.6639455
1703,6,3,2,380,170.8571429,116.6639455
1703,6,3,2,33,170.8571429,116.6639455
1704,6,3,20,40,21.42857143,12.16356777
1704,6,3,20,15,21.42857143,12.16356777
1704,6,3,20,19,21.42857143,12.16356777
1704,6,3,20,21,21.42857143,12.16356777
1704,6,3,20,35,21.42857143,12.16356777
1704,6,3,20,15,21.42857143,12.16356777
1704,6,3,20,5,21.42857143,12.16356777
1705,6,3,21,7,3.4,2.073644135
1705,6,3,21,3,3.4,2.073644135
1705,6,3,21,2,3.4,2.073644135
1705,6,3,21,2,3.4,2.073644135
1705,6,3,21,3,3.4,2.073644135
1706,6,3,22,19,8.4,6.804410334
1706,6,3,22,2,8.4,6.804410334
1706,6,3,22,3,8.4,6.804410334
1706,6,3,22,8,8.4,6.804410334
1706,6,3,22,10,8.4,6.804410334
1707,6,3,23,13,12.5,8.068457102
1707,6,3,23,26,12.5,8.068457102
1707,6,3,23,4,12.5,8.068457102
1707,6,3,23,11,12.5,8.068457102
1707,6,3,23,16,12.5,8.068457102
1707,6,3,23,5,12.5,8.068457102
1708,6,3,3,9,7.166666667,2.926886856
1708,6,3,3,10,7.166666667,2.926886856
1708,6,3,3,2,7.166666667,2.926886856
1708,6,3,3,6,7.166666667,2.926886856
1708,6,3,3,9,7.166666667,2.926886856
1708,6,3,3,7,7.166666667,2.926886856
1709,6,3,4,6,7.6,4.722287581
1709,6,3,4,9,7.6,4.722287581
1709,6,3,4,8,7.6,4.722287581
1709,6,3,4,1,7.6,4.722287581
1709,6,3,4,14,7.6,4.722287581
1710,6,3,5,112,114.4,58.56876301
1710,6,3,5,128,114.4,58.56876301
1710,6,3,5,99,114.4,58.56876301
1710,6,3,5,198,114.4,58.56876301
1710,6,3,5,35,114.4,58.56876301
1711,6,3,6,40,34.66666667,13.10979278
1711,6,3,6,41,34.66666667,13.10979278
1711,6,3,6,41,34.66666667,13.10979278
1711,6,3,6,38,34.66666667,13.10979278
1711,6,3,6,8,34.66666667,13.10979278
1711,6,3,6,40,34.66666667,13.10979278
1712,6,3,7,27,83.83333333,38.59231357
1712,6,3,7,81,83.83333333,38.59231357
1712,6,3,7,82,83.83333333,38.59231357
1712,6,3,7,148,83.83333333,38.59231357
1712,6,3,7,89,83.83333333,38.59231357
1712,6,3,7,76,83.83333333,38.59231357
1713,6,3,8,26,45.14285714,24.59965157
1713,6,3,8,65,45.14285714,24.59965157
1713,6,3,8,13,45.14285714,24.59965157
1713,6,3,8,36,45.14285714,24.59965157
1713,6,3,8,44,45.14285714,24.59965157
1713,6,3,8,45,45.14285714,24.59965157
1713,6,3,8,87,45.14285714,24.59965157
1714,6,3,9,143,123.5,63.52277432
1714,6,3,9,229,123.5,63.52277432
1714,6,3,9,44,123.5,63.52277432
1714,6,3,9,50,123.5,63.52277432
1714,6,3,9,180,123.5,63.52277432
1714,6,3,9,109,123.5,63.52277432
1714,6,3,9,144,123.5,63.52277432
1714,6,3,9,89,123.5,63.52277432
1715,6,4,10,71,162,149.9633289
1715,6,4,10,385,162,149.9633289
1715,6,4,10,250,162,149.9633289
1715,6,4,10,51,162,149.9633289
1715,6,4,10,53,162,149.9633289
1716,6,4,11,43,149.4,138.0155788
1716,6,4,11,81,149.4,138.0155788
1716,6,4,11,215,149.4,138.0155788
1716,6,4,11,46,149.4,138.0155788
1716,6,4,11,362,149.4,138.0155788
1717,6,4,12,23,77.33333333,71.36011958
1717,6,4,12,7,77.33333333,71.36011958
1717,6,4,12,113,77.33333333,71.36011958
1717,6,4,12,187,77.33333333,71.36011958
1717,6,4,12,22,77.33333333,71.36011958
1717,6,4,12,112,77.33333333,71.36011958
1718,6,4,13,127,32.71428571,44.92851465
1718,6,4,13,9,32.71428571,44.92851465
1718,6,4,13,18,32.71428571,44.92851465
1718,6,4,13,6,32.71428571,44.92851465
1718,6,4,13,9,32.71428571,44.92851465
1718,6,4,13,54,32.71428571,44.92851465
1718,6,4,13,6,32.71428571,44.92851465
1719,6,4,14,27,11.14285714,8.745066636
1719,6,4,14,4,11.14285714,8.745066636
1719,6,4,14,10,11.14285714,8.745066636
1719,6,4,14,19,11.14285714,8.745066636
1719,6,4,14,3,11.14285714,8.745066636
1719,6,4,14,7,11.14285714,8.745066636
1719,6,4,14,8,11.14285714,8.745066636
1720,6,4,15,48,37.2,28.71759043
1720,6,4,15,19,37.2,28.71759043
1720,6,4,15,27,37.2,28.71759043
1720,6,4,15,82,37.2,28.71759043
1720,6,4,15,10,37.2,28.71759043
1721,6,4,16,26,94.14285714,81.11191563
1721,6,4,16,41,94.14285714,81.11191563
1721,6,4,16,40,94.14285714,81.11191563
1721,6,4,16,122,94.14285714,81.11191563
1721,6,4,16,31,94.14285714,81.11191563
1721,6,4,16,167,94.14285714,81.11191563
1721,6,4,16,232,94.14285714,81.11191563
1722,6,4,17,16,23.42857143,22.00649255
1722,6,4,17,6,23.42857143,22.00649255
1722,6,4,17,21,23.42857143,22.00649255
